z ,,,,,,,,,,,,,,,,,,,,,,,,,
Ano,Mês,Dia,Alerta,Local-Origem,Local-Destino,Cias-Aéreas,Clube-Milhas,Milheiro,Milhas-Ida,Mês-Ida,Ano-Ida,Milhas-Volta,Mês-Volta,Ano-Volta,Valor-Real,Região-Origem,UF-Origem,País-Destino,Região-Destino,UF-Destino,Ida-Real,Volta-Real,Total-Real,Economia %,Total-Milhas
2024,11,18,Ouro,Belém,Rio de Janeiro,Latam,Latam,R$ 0.024,"10,000",03,2025,"11,466",03-04,2025,"R$ 1,694.00",Norte,PA,Brasil,Sudeste,RJ,R$ 240.00,R$ 275.18,R$ 515.18,69.59%,"21,466"
2024,11,18,Prata,Manaus,Florianópolis,Azul,Azul,R$ 0.019,"24,000",03-05-06,2025,"48,000",03-05-06,2025,"R$ 2,536.00",Norte,AM,Brasil,Sul,SC,R$ 456.00,R$ 912.00,"R$ 1,368.00",46.06%,"72,000"
2024,11,18,Ouro,Belém,Florianópolis,Latam,Latam,R$ 0.024,"19,858",02-06,2025,"13,622",02-06,2025,"R$ 2,014.00",Norte,PA,Brasil,Sul,SC,R$ 476.59,R$ 326.93,R$ 803.52,60.10%,"33,480"
2024,11,18,Ouro,Belém,Joinville,Latam,Latam,R$ 0.024,"22,149",01,2025,"13,903",02,2025,"R$ 1,808.00",Norte,PA,Brasil,Sul,SC,R$ 531.58,R$ 333.67,R$ 865.25,52.14%,"36,052"
2024,11,18,Ouro,Palmas,São Paulo,Latam,Latam,R$ 0.024,"8,061",02-03-04-10,2025,"7,757",02-04-10,2025,"R$ 1,327.00",Norte,TO,Brasil,Sudeste,SP,R$ 193.46,R$ 186.17,R$ 379.63,71.39%,"15,818"
2024,11,18,Prata,Palmas,Foz do Iguaçu,Latam,Latam,R$ 0.024,"14,778",03-04-05,2025,"14,778",04-05,2025,"R$ 1,329.00",Norte,TO,Brasil,Sul,PR,R$ 354.67,R$ 354.67,R$ 709.34,46.63%,"29,556"
2024,11,18,Prata,Salvador,Madri,TAP,Smiles,R$ 0.016,"92,500",05,2025,"90,500",05-06,2025,"R$ 4,866.00",Nordeste,BA,Espanha,Exterior,Capital,"R$ 1,480.00","R$ 1,448.00","R$ 2,928.00",39.83%,"183,000"
2024,11,18,Prata,Fortaleza,Barcelona,Latam,Latam,R$ 0.024,"59,895",03,2025,"59,694",04,2025,"R$ 5,083.00",Nordeste,CE,Espanha,Exterior,Catalunha,"R$ 1,437.48","R$ 1,432.66","R$ 2,870.14",43.53%,"119,589"
2024,11,18,Prata,Recife,Madri,Latam,Latam,R$ 0.024,"63,311",03-09,2025,"63,312",04-10,2025,"R$ 5,503.00",Nordeste,PE,Espanha,Exterior,Capital,"R$ 1,519.46","R$ 1,519.49","R$ 3,038.95",44.78%,"126,623"
2024,11,18,Ouro,Fortaleza,Miami,Latam,Latam,R$ 0.024,"32,560",02,2025,"35,817",02,2025,"R$ 3,226.00",Nordeste,CE,EUA,Exterior,Flórida,R$ 781.44,R$ 859.61,"R$ 1,641.05",49.13%,"68,377"
2024,11,18,Ouro,Recife,Los Angeles,United,Azul,R$ 0.019,"67,000",02,2025,"67,000",02,2025,"R$ 5,660.00",Nordeste,PE,EUA,Exterior,Califórnia,"R$ 1,273.00","R$ 1,273.00","R$ 2,546.00",55.02%,"134,000"
2024,11,18,Prata,Aracaju,São Paulo,Latam,Latam,R$ 0.024,"11,108",04,2025,"10,968",04,2025,R$ 882.00,Nordeste,SE,Brasil,Sudeste,SP,R$ 266.59,R$ 263.23,R$ 529.82,39.93%,"22,076"
2024,11,18,Bronze,Recife,Fernando de Noronha,Azul,Azul,R$ 0.019,"30,000",12,2024,"34,000",12,2024,"R$ 1,578.00",Nordeste,PE,Brasil,Nordeste,PE,R$ 570.00,R$ 646.00,"R$ 1,216.00",22.94%,"64,000"
2024,11,18,Ouro,São Luís,Rio de Janeiro,Latam,Latam,R$ 0.024,"9,969",02-03,2025,"9,969",02-03,2025,"R$ 1,084.00",Nordeste,MA,Brasil,Sudeste,RJ,R$ 239.26,R$ 239.26,R$ 478.51,55.86%,"19,938"
2024,11,18,Ouro,Natal,São Luís,Latam,Latam,R$ 0.024,"10,781",03,2025,"10,731",03,2025,"R$ 1,517.00",Nordeste,RN,Brasil,Nordeste,MA,R$ 258.74,R$ 257.54,R$ 516.29,65.97%,"21,512"
2024,11,18,Ouro,Salvador,Uberlândia,Latam,Latam,R$ 0.024,"8,188",03,2025,"8,188",03,2025,"R$ 1,763.00",Nordeste,BA,Brasil,Sudeste,MG,R$ 196.51,R$ 196.51,R$ 393.02,77.71%,"16,376"
2024,11,18,Prata,Brasília,Barcelona,Latam,Latam,R$ 0.024,"65,924",03,2025,"65,724",03-04,2025,"R$ 5,600.00",Centro-Oeste,DF,Espanha,Exterior,Catalunha,"R$ 1,582.18","R$ 1,577.38","R$ 3,159.55",43.58%,"131,648"
2024,11,18,Bronze,Brasília,Miami,Copa Airlines,Azul,R$ 0.019,"72,000",02,2025,"72,000",02-03,2025,"R$ 3,658.00",Centro-Oeste,DF,EUA,Exterior,Flórida,"R$ 1,368.00","R$ 1,368.00","R$ 2,736.00",25.21%,"144,000"
2024,11,18,Prata,Goiânia,Roma,Latam,Latam,R$ 0.024,"66,728",03,2025,"66,728",03-04,2025,"R$ 5,415.00",Centro-Oeste,GO,Itália,Exterior,Capital,"R$ 1,601.47","R$ 1,601.47","R$ 3,202.94",40.85%,"133,456"
2024,11,18,Ouro,Cuiabá,Los Angeles,United,Azul,R$ 0.019,"67,000",02,2025,"67,000",02,2025,"R$ 5,031.00",Centro-Oeste,MT,EUA,Exterior,Califórnia,"R$ 1,273.00","R$ 1,273.00","R$ 2,546.00",49.39%,"134,000"
2024,11,18,Ouro,Campo Grande,Santiago,Latam,Latam,R$ 0.024,"19,295",01-05,2025,"19,295",02-05-06,2025,"R$ 2,069.00",Centro-Oeste,MS,Chile,Exterior,Capital,R$ 463.08,R$ 463.08,R$ 926.16,55.24%,"38,590"
2024,11,18,Prata,Goiânia,São Paulo,Gol,Smiles,R$ 0.016,"13,800",02-03,2025,"13,800",02-03,2025,R$ 697.00,Centro-Oeste,GO,Brasil,Sudeste,SP,R$ 220.80,R$ 220.80,R$ 441.60,36.64%,"27,600"
2024,11,18,Bronze,Brasília,Cuiabá,Gol,Smiles,R$ 0.016,"13,800",02,2025,"13,800",02,2025,R$ 616.00,Centro-Oeste,DF,Brasil,Centro-Oeste,MT,R$ 220.80,R$ 220.80,R$ 441.60,28.31%,"27,600"
2024,11,18,Prata,Brasília,Palmas,Gol,Smiles,R$ 0.016,"13,800",02-03,2025,"13,800",02-03,2025,R$ 764.00,Centro-Oeste,DF,Brasil,Norte,TO,R$ 220.80,R$ 220.80,R$ 441.60,42.20%,"27,600"
2024,11,18,Bronze,Campo Grande,Campinas,Azul,Azul,R$ 0.019,"14,000",02,2025,"26,000",05,2025,R$ 949.00,Centro-Oeste,MS,Brasil,Sudeste,SP,R$ 266.00,R$ 494.00,R$ 760.00,19.92%,"40,000"
2024,11,18,Prata,Cuiabá,Navegantes,Latam,Latam,R$ 0.024,"21,250",01-02-03,2025,"9,719",02-03,2025,"R$ 1,301.00",Centro-Oeste,MT,Brasil,Sul,SC,R$ 510.00,R$ 233.26,R$ 743.26,42.87%,"30,969"
2024,11,18,Ouro,Florianópolis ,Buenos Aires,Gol,Smiles,R$ 0.016,"24,000",01,2025,"24,000",01,2025,"R$ 2,329.00",Sul,SC,Argentina,Exterior,Capital,R$ 384.00,R$ 384.00,R$ 768.00,67.02%,"48,000"
2024,11,18,Bronze,Florianópolis ,Madri,Latam,Latam,R$ 0.024,"63,915",03,2025,"63,714",03-04,2025,"R$ 4,369.00",Sul,SC,Espanha,Exterior,Capital,"R$ 1,533.96","R$ 1,529.14","R$ 3,063.10",29.89%,"127,629"
2024,11,18,Prata,Curitiba,Madri,Latam,Latam,R$ 0.024,"63,915",02-03,2025,"63,714",03-04,2025,"R$ 4,456.00",Sul,PR,Espanha,Exterior,Capital,"R$ 1,533.96","R$ 1,529.14","R$ 3,063.10",31.26%,"127,629"
2024,11,18,Prata,Porto Alegre,Barcelona,Latam,Latam,R$ 0.024,"64,317",03,2025,"64,317",04,2025,"R$ 5,348.00",Sul,RS,Espanha,Exterior,Catalunha,"R$ 1,543.61","R$ 1,543.61","R$ 3,087.22",42.27%,"128,634"
2024,11,18,Prata,Florianópolis ,Barcelona,Latam,Latam,R$ 0.024,"63,915",03,2025,"63,714",04,2025,"R$ 5,923.00",Sul,SC,Espanha,Exterior,Catalunha,"R$ 1,533.96","R$ 1,529.14","R$ 3,063.10",48.28%,"127,629"
2024,11,18,Ouro,Porto Alegre,Curitiba,Latam,Latam,R$ 0.024,"7,143",01-02,2025,"5,608",02,2025,"R$ 1,561.00",Sul,RS,Brasil,Sul,PR,R$ 171.43,R$ 134.59,R$ 306.02,80.40%,"12,751"
2024,11,18,Ouro,Curitiba,Porto Alegre,Latam,Latam,R$ 0.024,"5,118",01-02,2025,"5,118",02-03,2025,R$ 726.00,Sul,PR,Brasil,Sul,RS,R$ 122.83,R$ 122.83,R$ 245.66,66.16%,"10,236"
2024,11,18,Ouro,Chapecó,São Paulo,Latam,Latam,R$ 0.024,"8,932",04,2025,"8,500",04,2025,"R$ 1,347.00",Sul,SC,Brasil,Sudeste,SP,R$ 214.37,R$ 204.00,R$ 418.37,68.94%,"17,432"
2024,11,18,Ouro,Navegantes,Rio de Janeiro,Gol,Smiles,R$ 0.016,"13,800",02,2025,"13,800",02,2025,"R$ 1,647.00",Sul,SC,Brasil,Sudeste,RJ,R$ 220.80,R$ 220.80,R$ 441.60,73.19%,"27,600"
2024,11,18,Ouro,Foz do Iguaçu,Brasília,Latam,Latam,R$ 0.024,"8,750",06-08,2025,"8,750",06-08,2025,R$ 933.00,Sul,PR,Brasil,Centro-Oeste,DF,R$ 210.00,R$ 210.00,R$ 420.00,54.98%,"17,500"
2024,11,18,Prata,Belo Horizonte,Barcelona,Latam,Latam,R$ 0.024,"67,934",03,2025,"67,733",03-04,2025,"R$ 5,758.00",Sudeste,MG,Espanha,Exterior,Catalunha,"R$ 1,630.42","R$ 1,625.59","R$ 3,256.01",43.45%,"135,667"
2024,11,18,Bronze,São Paulo,Madri,TAP,Smiles,R$ 0.016,"97,200",02-03,2025,"95,100",03-04,2025,"R$ 4,255.00",Sudeste,SP,Espanha,Exterior,Capital,"R$ 1,555.20","R$ 1,521.60","R$ 3,076.80",27.69%,"192,300"
2024,11,18,Prata,São Paulo,Ibiza,Latam,Latam,R$ 0.024,"61,302",03,2025,"61,101",04,2025,"R$ 5,276.00",Sudeste,SP,Espanha,Exterior,Ilhas Baleares,"R$ 1,471.25","R$ 1,466.42","R$ 2,937.67",44.32%,"122,403"
2024,11,18,Ouro,Belo Horizonte,Cabo Frio,Azul,Azul,R$ 0.019,"18,200",12,2024,"4,000",12,2024,"R$ 1,189.00",Sudeste,MG,Brasil,Sudeste,RJ,R$ 345.80,R$ 76.00,R$ 421.80,64.52%,"22,200"
2024,11,18,Prata,São Paulo,Nova York,United,Azul,R$ 0.019,"75,900",02,2025,"75,900",02,2025,"R$ 4,675.00",Sudeste,SP,EUA,Exterior,Nova York,"R$ 1,442.10","R$ 1,442.10","R$ 2,884.20",38.31%,"151,800"
2024,11,18,Prata,Vitória,Madri,Latam,Latam,R$ 0.024,"63,915",02-03,2025,"63,714",03-04,2025,"R$ 4,706.00",Sudeste,ES,Espanha,Exterior,Capital,"R$ 1,533.96","R$ 1,529.14","R$ 3,063.10",34.91%,"127,629"
2024,11,18,Prata,São Paulo,Nova York,United,Azul,R$ 0.019,"75,900",06,2025,"75,900",08,2025,"R$ 4,643.00",Sudeste,SP,EUA,Exterior,Nova York,"R$ 1,442.10","R$ 1,442.10","R$ 2,884.20",37.88%,"151,800"
2024,11,18,Prata,Rio de Janeiro,Fortaleza,Gol,Smiles,R$ 0.016,"26,600",02,2025,"26,600",02,2025,"R$ 1,584.00",Sudeste,RJ,Brasil,Nordeste,CE,R$ 425.60,R$ 425.60,R$ 851.20,46.26%,"53,200"
2024,11,18,Prata,São Paulo,Cancún,Latam,Latam,R$ 0.024,"46,026",03,2025,"46,027",03,2025,"R$ 4,106.00",Sudeste,SP,México,Exterior,Caribe,"R$ 1,104.62","R$ 1,104.65","R$ 2,209.27",46.19%,"92,053"
2024,11,18,Ouro,Rio de Janeiro,Porto Seguro,Latam,Latam,R$ 0.024,"7,915",02-03-05,2025,"9,438",02-03-05,2025,"R$ 1,238.00",Sudeste,RJ,Brasil,Nordeste,BA,R$ 189.96,R$ 226.51,R$ 416.47,66.36%,"17,353"
2024,11,18,Ouro,Rio de Janeiro,Curitiba,Latam,Latam,R$ 0.024,"13,653",01-03-04-05,2025,"7,656",01-02-03-04-06,2025,"R$ 1,431.00",Sudeste,RJ,Brasil,Sul,PR,R$ 327.67,R$ 183.74,R$ 511.42,64.26%,"21,309"
2024,11,18,Prata,Vitória,Rio de Janeiro,Gol,Smiles,R$ 0.016,"13,800",02,2025,"13,800",02,2025,R$ 664.00,Sudeste,ES,Brasil,Sudeste,RJ,R$ 220.80,R$ 220.80,R$ 441.60,33.49%,"27,600"
2024,11,18,Ouro,São Paulo,Oslo,TAP,Smiles,R$ 0.016,"37,000",01-02-03,2025,"37,000",03-04,2025,"R$ 6,555.00",Sudeste,SP,Noruega,Exterior,Capital,R$ 592.00,R$ 592.00,"R$ 1,184.00",81.94%,"74,000"
2024,11,18,Bronze,São Paulo,Orlando,Copa Airlines,Azul,R$ 0.019,"72,000",08-09,2025,"72,000",08-09,2025,"R$ 3,775.00",Sudeste,SP,EUA,Exterior,Flórida,"R$ 1,368.00","R$ 1,368.00","R$ 2,736.00",27.52%,"144,000"
2024,11,18,Bronze,Belo Horizonte,Buenos Aires,Latam,Latam,R$ 0.024,"26,209",03-04,2025,"26,209",03-04,2025,"R$ 1,583.00",Sudeste,MG,Argentina,Exterior,Capital,R$ 629.02,R$ 629.02,"R$ 1,258.03",20.53%,"52,418"
2024,11,18,Ouro,São Paulo,Amsterdam,KLM,Smiles,R$ 0.016,"109,800",02,2025,"47,000",04-09,2025,"R$ 5,573.00",Sudeste,SP,Holanda,Exterior,Capital,"R$ 1,756.80",R$ 752.00,"R$ 2,508.80",54.98%,"156,800"
2024,11,19,Prata,Belém,Madri,TAP,Smiles,R$ 0.016,"102,500",02,2025,"100,200",03,2025,"R$ 4,676.00",Norte,PA,Espanha,Exterior,Capital,"R$ 1,640.00","R$ 1,603.20","R$ 3,243.20",30.64%,"202,700"
2024,11,19,Prata,Manaus,Madri,TAP,Smiles,R$ 0.016,"102,500",02,2025,"100,200",03,2025,"R$ 5,221.00",Norte,AM,Espanha,Exterior,Capital,"R$ 1,640.00","R$ 1,603.20","R$ 3,243.20",37.88%,"202,700"
2024,11,19,Bronze,Belém,Paris,TAP,Smiles,R$ 0.016,"111,900",03,2025,"109,400",04,2025,"R$ 4,907.00",Norte,PA,França,Exterior,Capital,"R$ 1,790.40","R$ 1,750.40","R$ 3,540.80",27.84%,"221,300"
2024,11,19,Prata,Manaus,Paris,TAP,Smiles,R$ 0.016,"119,500",03,2025,"114,500",03-04,2025,"R$ 5,491.00",Norte,AM,França,Exterior,Capital,"R$ 1,912.00","R$ 1,832.00","R$ 3,744.00",31.82%,"234,000"
2024,11,19,Prata,Belém,Assunção,Gol,Smiles,R$ 0.016,"49,000",02,2025,"48,500",02-03,2025,"R$ 2,247.00",Norte,PA,Paraguai,Exterior,Capital,R$ 784.00,R$ 776.00,"R$ 1,560.00",30.57%,"97,500"
2024,11,19,Ouro,Belém,Salvador,Latam,Latam,R$ 0.024,"10,543",01,2025,"9,809",01,2025,"R$ 1,366.00",Norte,PA,Brasil,Nordeste,BA,R$ 253.03,R$ 235.42,R$ 488.45,64.24%,"20,352"
2024,11,19,Prata,Manaus,Rio Branco,Gol,Smiles,R$ 0.016,"13,800",03-04,2025,"20,000",03-04,2025,R$ 895.00,Norte,AM,Brasil,Norte,AC,R$ 220.80,R$ 320.00,R$ 540.80,39.58%,"33,800"
2024,11,19,Ouro,Palmas,Salvador,Latam,Latam,R$ 0.024,"11,117",01-02,2025,"11,117",02,2025,"R$ 1,455.00",Norte,TO,Brasil,Nordeste,BA,R$ 266.81,R$ 266.81,R$ 533.62,63.33%,"22,234"
2024,11,19,Bronze,Palmas,Fortaleza,Gol,Smiles,R$ 0.016,"27,500",02,2025,"23,500",02,2025,"R$ 1,110.00",Norte,TO,Brasil,Nordeste,CE,R$ 440.00,R$ 376.00,R$ 816.00,26.49%,"51,000"
2024,11,19,Prata,Rio Branco,Manaus,Gol,Smiles,R$ 0.016,"13,800",04-05-06-07,2025,"13,800",05-06-07,2025,R$ 758.00,Norte,AC,Brasil,Norte,AM,R$ 220.80,R$ 220.80,R$ 441.60,41.74%,"27,600"
2024,11,19,Prata,Salvador,Paris,TAP,Smiles,R$ 0.016,"94,900",03-04,2025,"90,900",03-04-05,2025,"R$ 5,454.00",Nordeste,BA,França,Exterior,Capital,"R$ 1,518.40","R$ 1,454.40","R$ 2,972.80",45.49%,"185,800"
2024,11,19,Prata,Fortaleza,Paris,TAP,Smiles,R$ 0.016,"102,500",02,2025,"102,200",02,2025,"R$ 5,306.00",Nordeste,CE,França,Exterior,Capital,"R$ 1,640.00","R$ 1,635.20","R$ 3,275.20",38.27%,"204,700"
2024,11,19,Prata,Fortaleza,Miami,Latam,Latam,R$ 0.024,"34,562",02-03-04-05,2025,"36,002",02-04-05,2025,"R$ 2,862.00",Nordeste,CE,EUA,Exterior,Flórida,R$ 829.49,R$ 864.05,"R$ 1,693.54",40.83%,"70,564"
2024,11,19,Prata,Recife,Paris,TAP,Smiles,R$ 0.016,"109,700",03-04-05,2025,"107,300",04-05,2025,"R$ 5,499.00",Nordeste,PE,França,Exterior,Capital,"R$ 1,755.20","R$ 1,716.80","R$ 3,472.00",36.86%,"217,000"
2024,11,19,Ouro,Teresina,Assunção,Latam,Latam,R$ 0.024,"22,401",07,2025,"22,401",07-08,2025,"R$ 2,281.00",Nordeste,PI,Paraguai,Exterior,Capital,R$ 537.62,R$ 537.62,"R$ 1,075.25",52.86%,"44,802"
2024,11,19,Ouro,Aracaju,Salvador,Gol,Smiles,R$ 0.016,"13,800",02-04,2025,"13,800",02-04,2025,R$ 897.00,Nordeste,SE,Brasil,Nordeste,BA,R$ 220.80,R$ 220.80,R$ 441.60,50.77%,"27,600"
2024,11,19,Ouro,Natal,Salvador,Gol,Smiles,R$ 0.016,"13,800",02-03,2025,"13,800",02-03-04,2025,"R$ 1,524.00",Nordeste,RN,Brasil,Nordeste,BA,R$ 220.80,R$ 220.80,R$ 441.60,71.02%,"27,600"
2024,11,19,Ouro,Recife,Salvador,Gol,Smiles,R$ 0.016,"16,600",01-02,2025,"16,600",01-02,2025,"R$ 1,089.00",Nordeste,PE,Brasil,Nordeste,BA,R$ 265.60,R$ 265.60,R$ 531.20,51.22%,"33,200"
2024,11,19,Prata,Recife,São Luís,Gol,Smiles,R$ 0.016,"24,900",03,2025,"24,900",03-05,2025,"R$ 1,215.00",Nordeste,PE,Brasil,Nordeste,MA,R$ 398.40,R$ 398.40,R$ 796.80,34.42%,"49,800"
2024,11,19,Bronze,Salvador,São Paulo,Gol,Smiles,R$ 0.016,"21,200",05,2025,"23,500",06,2025,R$ 922.00,Nordeste,BA,Brasil,Sudeste,SP,R$ 339.20,R$ 376.00,R$ 715.20,22.43%,"44,700"
2024,11,19,Prata,Brasília,Londres,TAP,Smiles,R$ 0.016,"94,900",03,2025,"92,700",03,2025,"R$ 5,079.00",Centro-Oeste,DF,Inglaterra,Exterior,Capital,"R$ 1,518.40","R$ 1,483.20","R$ 3,001.60",40.90%,"187,600"
2024,11,19,Ouro,Brasília,Santiago,Latam,Latam,R$ 0.024,"22,501",12,2024,"22,501",12,2024,"R$ 2,201.00",Centro-Oeste,DF,Chile,Exterior,Capital,R$ 540.02,R$ 540.02,"R$ 1,080.05",50.93%,"45,002"
2024,11,19,Ouro,Brasília,Santiago,Latam,Latam,R$ 0.024,"22,501",12,2024,"22,501",02-03-04-05-06,2025,"R$ 2,201.00",Centro-Oeste,DF,Chile,Exterior,Capital,R$ 540.02,R$ 540.02,"R$ 1,080.05",50.93%,"45,002"
2024,11,19,Ouro,Brasília,Santiago,Latam,Latam,R$ 0.024,"22,501",02-03-04-05,2025,"22,501",02-03-04-05-06,2025,"R$ 2,201.00",Centro-Oeste,DF,Chile,Exterior,Capital,R$ 540.02,R$ 540.02,"R$ 1,080.05",50.93%,"45,002"
2024,11,19,Ouro,Cuiabá,Santiago,Latam,Latam,R$ 0.024,"19,801",12,2024,"19,651",12,2024,"R$ 2,231.00",Centro-Oeste,MT,Chile,Exterior,Capital,R$ 475.22,R$ 471.62,R$ 946.85,57.56%,"39,452"
2024,11,19,Ouro,Goiânia,Santiago,Latam,Latam,R$ 0.024,"17,401",01,2025,"18,751",01,2025,"R$ 2,450.00",Centro-Oeste,GO,Chile,Exterior,Capital,R$ 417.62,R$ 450.02,R$ 867.65,64.59%,"36,152"
2024,11,19,Ouro,Brasília,Cuiabá,Latam,Latam,R$ 0.024,"6,571",02-03,2025,"5,914",02-03,2025,R$ 976.00,Centro-Oeste,DF,Brasil,Centro-Oeste,MT,R$ 157.70,R$ 141.94,R$ 299.64,69.30%,"12,485"
2024,11,19,Prata,Campo Grande,Assunção,Gol,Smiles,R$ 0.016,"44,000",05,2025,"44,000",05,2025,"R$ 2,155.00",Centro-Oeste,MS,Paraguai,Exterior,Capital,R$ 704.00,R$ 704.00,"R$ 1,408.00",34.66%,"88,000"
2024,11,19,Ouro,Brasília,Salvador,Latam,Latam,R$ 0.024,"11,475",02,2025,"12,349",02,2025,"R$ 1,214.00",Centro-Oeste,DF,Brasil,Nordeste,BA,R$ 275.40,R$ 296.38,R$ 571.78,52.90%,"23,824"
2024,11,19,Ouro,Cuiabá,Salvador,Latam,Latam,R$ 0.024,"10,899",02-03-05,2025,"10,899",02-03-04-05,2025,"R$ 1,491.00",Centro-Oeste,MT,Brasil,Nordeste,BA,R$ 261.58,R$ 261.58,R$ 523.15,64.91%,"21,798"
2024,11,19,Ouro,Campo Grande,Salvador,Latam,Latam,R$ 0.024,"9,486",04-05-06,2025,"9,486",04-05-06,2025,"R$ 1,318.00",Centro-Oeste,MS,Brasil,Nordeste,BA,R$ 227.66,R$ 227.66,R$ 455.33,65.45%,"18,972"
2024,11,19,Prata,Florianópolis ,Paris,Latam,Latam,R$ 0.024,"63,003",03-05,2025,"63,003",03-04-06,2025,"R$ 5,525.00",Sul,SC,França,Exterior,Capital,"R$ 1,512.07","R$ 1,512.07","R$ 3,024.14",45.26%,"126,006"
2024,11,19,Prata,Porto Alegre,Miami,Copa Airlines,Azul,R$ 0.019,"72,000",03,2025,"72,000",03,2025,"R$ 3,913.00",Sul,RS,EUA,Exterior,Flórida,"R$ 1,368.00","R$ 1,368.00","R$ 2,736.00",30.08%,"144,000"
2024,11,19,Ouro,Curitiba,Santa C La Sierra,Gol,Smiles,R$ 0.016,"43,000",03,2025,"46,000",03-04,2025,"R$ 3,478.00",Sul,PR,Bolivia,Exterior,Capital,R$ 688.00,R$ 736.00,"R$ 1,424.00",59.06%,"89,000"
2024,11,19,Ouro,Florianópolis ,Santa C La Sierra,Gol,Smiles,R$ 0.016,"47,000",03,2025,"47,000",03-04,2025,"R$ 3,628.00",Sul,SC,Bolivia,Exterior,Capital,R$ 752.00,R$ 752.00,"R$ 1,504.00",58.54%,"94,000"
2024,11,19,Prata,Curitiba,Madri,Latam,Latam,R$ 0.024,"63,603",03,2025,"63,403",03-04,2025,"R$ 4,574.00",Sul,PR,Espanha,Exterior,Capital,"R$ 1,526.47","R$ 1,521.67","R$ 3,048.14",33.36%,"127,006"
2024,11,19,Bronze,Porto Alegre,São Paulo,Gol,Smiles,R$ 0.016,"16,600",01,2025,"16,600",01-02,2025,R$ 624.00,Sul,RS,Brasil,Sudeste,SP,R$ 265.60,R$ 265.60,R$ 531.20,14.87%,"33,200"
2024,11,19,Ouro,Florianópolis ,Rio de Janeiro,Gol,Smiles,R$ 0.016,"13,800",02,2025,"13,800",02,2025,"R$ 1,078.00",Sul,SC,Brasil,Sudeste,RJ,R$ 220.80,R$ 220.80,R$ 441.60,59.04%,"27,600"
2024,11,19,Ouro,Joinville,Salvador,Latam,Latam,R$ 0.024,"9,730",03-05,2025,"9,730",03-05,2025,"R$ 1,632.00",Sul,SC,Brasil,Nordeste,BA,R$ 233.52,R$ 233.52,R$ 467.04,71.38%,"19,460"
2024,11,19,Ouro,Navegantes,Campo Grande,Gol,Smiles,R$ 0.016,"16,000",02,2025,"16,000",02,2025,"R$ 1,174.00",Sul,SC,Brasil,Centro-Oeste,MS,R$ 256.00,R$ 256.00,R$ 512.00,56.39%,"32,000"
2024,11,19,Ouro,Londrina,São Paulo,Latam,Latam,R$ 0.024,"5,604",01-02-04-05,2025,"5,604",01-02-04,2025,R$ 618.00,Sul,PR,Brasil,Sudeste,SP,R$ 134.50,R$ 134.50,R$ 268.99,56.47%,"11,208"
2024,11,19,Prata,Rio de Janeiro,Miami,Latam,Latam,R$ 0.024,"40,002",03,2025,"40,002",03-04,2025,"R$ 3,009.00",Sudeste,RJ,EUA,Exterior,Flórida,R$ 960.05,R$ 960.05,"R$ 1,920.10",36.19%,"80,004"
2024,11,19,Ouro,Vitória,Santa C La Sierra,Gol,Smiles,R$ 0.016,"52,500",03,2025,"52,500",03-04,2025,"R$ 4,010.00",Sudeste,ES,Bolivia,Exterior,Capital,R$ 840.00,R$ 840.00,"R$ 1,680.00",58.10%,"105,000"
2024,11,19,Ouro,Belo Horizonte,Santa C La Sierra,Gol,Smiles,R$ 0.016,"49,000",03,2025,"48,500",03-04,2025,"R$ 3,265.00",Sudeste,MG,Bolivia,Exterior,Capital,R$ 784.00,R$ 776.00,"R$ 1,560.00",52.22%,"97,500"
2024,11,19,Bronze,Rio de Janeiro,Paris,TAP,Smiles,R$ 0.016,"109,700",05,2025,"107,300",05,2025,"R$ 4,930.00",Sudeste,RJ,França,Exterior,Capital,"R$ 1,755.20","R$ 1,716.80","R$ 3,472.00",29.57%,"217,000"
2024,11,19,Bronze,São Paulo,Paris,American Airlines,Smiles,R$ 0.016,"123,300",02,2025,"75,400",02,2025,"R$ 4,448.00",Sudeste,SP,França,Exterior,Capital,"R$ 1,972.80","R$ 1,206.40","R$ 3,179.20",28.53%,"198,700"
2024,11,19,Bronze,São Paulo,Porto Alegre,Gol,Smiles,R$ 0.016,"16,600",01,2025,"16,600",01-02,2025,R$ 624.00,Sudeste,SP,Brasil,Sul,RS,R$ 265.60,R$ 265.60,R$ 531.20,14.87%,"33,200"
2024,11,19,Bronze,Belo Horizonte,Goiânia,Gol,Smiles,R$ 0.016,"24,800",01,2025,"22,500",01,2025,"R$ 1,014.00",Sudeste,MG,Brasil,Centro-Oeste,GO,R$ 396.80,R$ 360.00,R$ 756.80,25.36%,"47,300"
2024,11,19,Ouro,Vitória,São Paulo,Latam,Latam,R$ 0.024,"5,886",02-04,2025,"5,966",02-04,2025,R$ 842.00,Sudeste,ES,Brasil,Sudeste,SP,R$ 141.26,R$ 143.18,R$ 284.45,66.22%,"11,852"
2024,11,19,Bronze,Rio de Janeiro,Brasília,Gol,Smiles,R$ 0.016,"16,600",01,2025,"16,600",01,2025,R$ 758.00,Sudeste,RJ,Brasil,Centro-Oeste,DF,R$ 265.60,R$ 265.60,R$ 531.20,29.92%,"33,200"
